91.2227670667,43.7431126346,1.1867467596
91.5906614538,44.6729706323,1.2013427046
91.9449737496,45.6080879511,1.2158732971
92.2857009487,46.5482408085,1.2303159634
92.6128651783,47.4931995003,1.2446484054
92.9265136228,48.4427302171,1.2588486707
93.2267191110,49.3965962315,1.2728952212
93.5135792476,50.3545598614,1.2867670007
93.7872158514,51.3163845438,1.3004435010
94.0477749560,52.2818348347,1.3139048260
94.2954266342,53.2506766629,1.3271317543
94.5303635454,54.2226802828,1.3401057993
94.7528013265,55.1976201759,1.3528092673
94.9629759223,56.1752771986,1.3652253129
95.1611430944,57.1554391207,1.3773379916
95.3475784209,58.1379006255,1.3891323102
95.5225761070,59.1224639371,1.4005942734
95.6864470052,60.1089405238,1.4117109281
95.8395180520,61.0971508170,1.4224704037
95.9821291649,62.0869250539,1.4328619492
96.1146331684,63.0781033062,1.4428759674
96.2373957102,64.0705354803,1.4525040445
96.3507920865,65.0640815908,1.4617389767
96.4552071259,66.0586121540,1.4705747927
96.5510320076,67.0540075651,1.4790067727
96.6386627379,68.0501579876,1.4870314627
96.7185001498,69.0469633537,1.4946466857
96.7909491057,70.0443331706,1.5018515484
96.8564149424,71.0421858863,1.5086464442
96.9153038035,72.0404488949,1.5150330515
96.9680189324,73.0390572597,1.5210143288
97.0149603265,74.0379536117,1.5265945056
97.0565247378,75.0370881501,1.5317790687
97.0931034488,76.0364177656,1.5365747451
97.1250807185,77.0359055097,1.5409894811
97.1528324597,78.0355199201,1.5450324174
97.1767240918,79.0352340960,1.5487138602
97.1971105408,80.0350256976,1.5520452490
97.2143359836,81.0348768342,1.5550391208
97.2287309794,82.0347727791,1.5577090708
97.2406126514,83.0347020246,1.5600697097
97.2502822952,84.0346552785,1.5621366179
97.2580248126,85.0346252209,1.5639262966
97.2641087109,86.0346065040,1.5654561164
97.2687852882,87.0345954424,1.5667442623
97.2722867722,88.0345892307,1.5678096771
97.2748263813,89.0345860360,1.5686720019
97.2765968081,90.0345845156,1.5693515144
97.2777701769,91.0345838021,1.5698690657
97.2784980221,92.0345834979,1.5702460144
97.2789102153,93.0345834021,1.5705041599
97.2791145239,94.0345833822,1.5706656743
97.2791963320,95.0345833862,1.5707530324
97.2792183485,96.0345833874,1.5707889416
97.2792206075,97.0345833840,1.5707962707
97.2792206136,97.2792206250,1.5707963268
